,tweet,label,label_binary
324,During a carnival men put masks over their masks. Xavier Forneret :-),positve,1
325,"@jennnnifer29 Jennifer, Check my site if u wanna get FREE 50.000 8 Ball Pool Coins. Thank you :)",positve,1
326,"@trisha1234 Beautiful edit, Trish! :) Loved it! ♥",positve,1
327,Gratefulness = Happiness :) Post three things you're grateful for today in the comments,positve,1
328,"Love to wakeup beside her &amp; have some real dirty,dirty sex :-)

http://t.co/dPLYrlTjil",positve,1
329,@literalwt LMAOOO SAME its so hot 😤😤 like louis :) he's so hot !!!!!!!!,positve,1
330,@MariaGM350 Just gonna throw idea at you cause if they're bad it will inspire you to think of something much better.  :-),positve,1
331,"#FF The Best Twoofs to follow have a GR8 wkend :)
@allpawone
@Hungry_Hounds
@DDWalks
@HealthyHounds4U
@pawsforawalk
http://t.co/fIYPR3t2Ai",positve,1
332,@cinnamoniboni I wish I could! Maybe one year :),positve,1
333,hey guys! how are you ? :),positve,1
334,I think I need to go to bed kind of exhausted good night twitter :),positve,1
335,@renukaVyavahare Thank you so much.. So glad you liked it.. :-),positve,1
336,It will all get better in time. :),positve,1
337,@Chelt52 Kind words - thank you very much! It's @SueRyderLCH that does so much good in the #Cheltenham area :),positve,1
338,Hi beautiful follow me please? :) @iggyazalea @lanadelrey @megannicole @madisonellebeer @tiffanyalvord $9,positve,1
339,@astro_lass They weren’t kale crisps :-) Why ruin a good thing?,positve,1
340,"Hi BAM ! @BarsAndMelody 
Can you follow my bestfriend @969Horan696 ? 
She loves you a lot :) 
See you in Warsaw &lt;3 
Love you &lt;3 x37",positve,1
341,@mykidsloveme2 Open Worldwide :),positve,1
342,get the fuck outta here :D https://t.co/neJd4AaQWZ,positve,1
343,"@StreetFighter Cool down guys. It's #SFVBeta, not release. They work on it. :)",positve,1
344,@CrazyLeoNet @Woodslenny @MSportLtd @FordPerformance It really looks Vantastic :) @VBGIE @FordOwnersClub @autocultureirl,positve,1
345,Today I finally have time to work on Xcylin again :D,positve,1
346,@UPCIreland Thank you. So if its a bundle shows the internet price no phone than realisticly only paying for Net?:),positve,1
347,"@PublicProtector :) True Education is the most powerful weapon which you can use to change the world,""Nelson Mandela",positve,1
348,@agavrilychev2  follow @jnlazts &amp; http://t.co/RCvcYYO0Iq follow u back :),positve,1
349,"Most recent trip to J&amp;K; totally loved it :D
And that's 'Chenab' there which flows into Pakistan.
#incredibleindia http://t.co/1EHnC4mxZL",positve,1
350,My #TeenChoice for #ChoiceInternationalArtist is #SuperJunior! :),positve,1
351,Caught my first salmon today :D,positve,1
352,@annaelerihart - happy Friday! Just checking in to see if you enjoyed our Super-Blend? :),positve,1
353,@MrsManfyDiston Thanks for following! Do get in touch if you'd like any more info about our project: youth@bipolaruk.org.uk :),positve,1
354,Please go check out my awesome friend's stream at http://t.co/uVBD0iDwDW ! He's a fantastic artist. :),positve,1
355,My Alma Mater :) #HighSchoolDays #ClientVisit :) @ Faith Christian School https://t.co/OiWrwoFuY1,positve,1
356,Good luck to #LizaMinnelli for her upcoming UK appearances :-) @GaryJHorrocks @ScottGorenstein http://t.co/r1ExrOTFBP,positve,1
357,@messiholic_ Lol 😄😄really?  I can't believe a beautiful girl like you are single :p,positve,1
358,I will never be listening to The Hills every again :-),positve,1
359,@dantoml why would you listen to Beats 1? What went wrong in your life? :),positve,1
360,@concertina226 Haha that's great :),positve,1
361,"Getting everything ready for my Natural Pefumery Workshop at Neals Yard, Covent Garden - tomorrow :) http://t.co/WYEE7cbqOZ",positve,1
362,@grannaHarmony fback :) indo harmos,positve,1
363,@ewoksurewok just Americano :),positve,1
364,Why am I up :-)),positve,1
365,@SquadKathNiels @bernardokath i LOVE the way you are :) &lt;3,positve,1
366,@thevaas @Vasan_Bala ALWAYS Remember :),positve,1
367,Aww! Thank you. Beautiful pic :D  https://t.co/044Hfi99Rc,positve,1
368,@Podolski10 heads up! :),positve,1
369,"@jessicaswift_13 Hi! Saw who u follow and thought u might like ""Dark"" https://t.co/QSaoyO8CIk .Plz let us know what u think :)",positve,1
370,"Smart, handshome, cute juga :D https://t.co/7DC0LU3j9k",positve,1
371,@LauraSummersNow @STWevents hurray! Looking forward to meeting you too :),positve,1
372,@tomokawaiix  follow @jnlazts &amp; http://t.co/RCvcYYO0Iq follow u back :),positve,1
373,"@liilss cause hate my course lol but I cant decide what I want to change to so Im just going to take some time off, save $$, maybe travel :)",positve,1
374,@WoollyWormhead It's on my to do list if I'm still at the show :),positve,1
375,@realiseagency you too :),positve,1
376,@LoreTam Hi! Would you like an @imPastel concert? Let me know your city and country and I'll start working on it! Thanks :),positve,1
377,"@jojoaro0618 @danisnotonfire @AmazingPhil Oh awesome, thank you so much! :)",positve,1
378,@CaityYoungblood you're perfect. :),positve,1
379,"@lcfcset Hiya, if you email our web exec, Loryn.Good@lincs-chamber.co.uk, she will be able to help you. :)",positve,1
380,:) enjoy photos from before/when my mom was a baby http://t.co/1wqZetbvQu,positve,1
381,BIG thx @bikechainricci 4 the kind support @SHINEUKCharity @ShineBalloons. GOOD LUCK!! :-),positve,1
382,"""Chinas actually a girl.
That or a homosexual.""
""But we will love him/her either way."" 
:D
#HyungBot",positve,1
383,@Gamer1811 cause i likes him a Lot :),positve,1
384,"@mattghouse give me some time fam, I got some things in mind :-)",positve,1
385,Thanks God it's friday :) #jgh.,positve,1
386,@ashtonparsonsuk @LypsylUK how lovely! :),positve,1
387,@heartsouthwest #timetunnel 1982?. Not quite sure if my radio is set at heart :),positve,1
388,@jackgilinsky Hiii Jack :) ily ✨✨✨,positve,1
389,@smartcookiesam @Confarreo I played dominoes in a pub once. It all got quite heated! Enjoyed it though :D,positve,1
390,@hostclubhowell no prob!:),positve,1
391,@danvpeterson Enjoy! And sorry about my hastily typed message! :),positve,1
392,#FF @dreamshakes @marketsmatter @MrsMarketUK @CheshireLadders @Streetzine @jewellery_bank @luvthenorth444 @BlueAppleHeroes thank you :-),positve,1
393,Can I just say a big thank you to the person who came up with the idea of screenshotting :-),positve,1
394,"@AshrafUzma @RTAluvedAfridi 
We are not true Pakistanis :p",positve,1
395,@Raj_Poot_ :) ... mention not,positve,1
396,"Hi BAM ! @BarsAndMelody 
Can you follow my bestfriend @969Horan696 ? 
She loves you a lot :) 
See you in Warsaw &lt;3 
Love you &lt;3 x36",positve,1
397,3Points for #DreamTeam Gooo BAILEY! :) #PBB737Gold @PBBabscbn,positve,1
398,@crisasingson07 Thank you :),positve,1
399,@addictionguy You drank because of it? :),positve,1
400,@ernezpjy its old pic :),positve,1
401,@sharleneyupasc1  follow @jnlazts &amp; http://t.co/RCvcYYO0Iq follow u back :),positve,1
402,I haven't gotten any sleep and I have to be up in 3 1/2 hours :))))))))))))))),positve,1
403,Off to #Welsh #Wales today. Yippee! :-) http://t.co/BdaXV35FYE,positve,1
404,@stalkerIDOL_ done :),positve,1
405,@fwmkian HAPPY BIRTHDAY BABY 💟💟 I MISS YOU SO MUCH AND LOVE YOU SO MUCH :)),positve,1
406,thanks bro ! :D x,positve,1
407,thats my lord :) http://t.co/7O5XaValPN,positve,1
408,Sweet :) https://t.co/025WcVvnxe,positve,1
409,"@riprap1 We like you Michael :) Thanks for your kind words! Cheers, Em",positve,1
410,@coxn8r Morning to you too? Not really :D U're already having fun cause its weekend right? :D ure in the future ;)) Have an amazing night,positve,1
411,Waiting for the people to call him BIGOT :p  https://t.co/WGvM79ySv1,positve,1
412,@yezzer It usually is :) Are you doing front or back squats?,positve,1
413,@BeingSobtian1 it was so much fun really enjoyed it hope next contest will be coming soon :-) :-) :-),positve,1
414,"Dobar dan :)
The Brand New Heavies #musicology2015 #day2 http://t.co/ejDalpfixn",positve,1
415,@Chileeers looks like a great way to spend a Friday afternoon! Enjoy your marathon on iflix! :),positve,1
416,"@itsAllieFx If you need someone to talk to, I am always here :) Keep your head up.",positve,1
417,Officially Graduated :D http://t.co/B1jXLiL3Pi,positve,1
418,I'm so glad! :D Did you cry? ;__; https://t.co/YbgI6MoxnE,positve,1
419,@Afl2277 thanks. :),positve,1
420,"@applewriter yep, you *are* an expert on bisexuality :) Good luck!",positve,1
421,@jiarpi20 minal aidzin yo pi :D,positve,1
422,@imlexapadilla  follow @jnlazts &amp; http://t.co/RCvcYYO0Iq follow u back :),positve,1
423,@Riverford The plan is: read our brand new cook book and figure out what to make for dinner tonight! :),positve,1
424,"@snxy lol it's a tough choice tbh i really do like every song, just some more than others :p",positve,1
425,@JessopJill welcome... :-) :-),positve,1
426,"chill at SMU oval :D
'Coz I am a of basketball player now. Whahahaha!
 #SOAmazing https://t.co/Y3sDCZ6RMk",positve,1
427,The moment I decide to log onto the account I haven't been on in years is the moment I saw the best thing ever :) http://t.co/pu6B5jodur,positve,1
428,"@WforWoman 
A5. If I was a Girl,
My Wardrobe would only and only have ""W"" in it :))
#WSaleLove",positve,1
429,new user! :-),positve,1
430,@umar_farouk7 Welcome back to #TeamRed :),positve,1
431,@emily_etc oh apparently I'm already a member ! Lol! Hopefully be able to come depends on the time !  :D,positve,1
432,@Kayleigh_A all greatly appreciated! :),positve,1
433,"@lnnamnd hi! we made some changes in our design, hope you like it :) https://t.co/EXt098Yq1b",positve,1
434,@makotobio ahhh yes do that! :D,positve,1
435,7th CinePambata Video Festival: Complete mechanics and official entry form may be downloaded from http://t.co/YaYzAbtHtX. Sali na! :D,positve,1
436,Hello :) Get Youth Job Opportunities follow &gt;&gt; @tolajobjobs @NdumisoNkosi5,positve,1
437,@WooDotaMel  follow @jnlazts &amp; http://t.co/RCvcYYO0Iq follow u back :),positve,1
438,when ur moms getting u swishers and ur copping Monday :) http://t.co/qEdmlJLRNt,positve,1
439,My Song of the Week is Ducktails - Surreal Exposure #SOTW https://t.co/BeXVWh7zIR Jingly jangly loveliness! :-),positve,1
440,It's the #Halesowen #BlackCountryFair tomorrow! Are any of our followers going? Come and say hello - our stand is on the High Street :-),positve,1
441,Good luck to @georgeeJgibsonn in the assessments today! :)  https://t.co/POpXUSh1ab,positve,1
442,@etherealmind such mental strength! :D,positve,1
443,@TsMagicCandy Looking beautiful. You have an amazing body. YOu just ooze sex appeal :) xx,positve,1
444,"HOME - AmassiveoverdoseofshipS - http://t.co/2q38loegUq
latest vid from up my way..enjoy and visit my site..:)",positve,1
445,@TheEmblaze @cnni ISIS Chan!! :D,positve,1
446,@SonyMAX T&amp; C noted :) #PKwalaSawaal,positve,1
447,Stats for the day have arrived. 1 new follower and NO unfollowers :) via http://t.co/uo3T40FtCQ.,positve,1
448,"@GemmaPriceUK Thanks for the follow Gemma, and enjoy New Orleans :)",positve,1
449,"@POTUS #fever finally caught up with me \o/ \o/ \o/ .. #GESKenya 
#ObamaInKenya #MagicalKenya :-)
#GreatKenya #AllGoodThingsKE",positve,1
450,"It is funny, that the next anime that had it, was Umaru :D",positve,1
451,@sothcott @CaseyBatchelor @BondedByBlood2 great singer too :),positve,1
452,@xx_dayan  follow @jnlazts &amp; http://t.co/RCvcYYO0Iq follow u back :),positve,1
453,@amiibofiguresuk looks like GAME ships to the US again! Got my order in :),positve,1
454,she takes over my room &amp; my car once I'm gone cool :) http://t.co/kQxSNy0xK2,positve,1
455,going to be streaming soon :),positve,1
456,@icy_suan thanks :),positve,1
457,@valenaty_4ever Hi! Would you like an @imPastel concert? Let me know your city and country and I'll start working on it! Thanks :),positve,1
458,"@naqvisahab1 

Hahaha everyone has a fun story related to that song. We got labeled as the worst batch by the principal due to it :p",positve,1
459,@jess_o_lover101 you will get the same stuff like in March. Release that one first before starting a new one :),positve,1
460,"#FF TOP Twoofs have a Wooftastic Wkend Guys :) 
@MerlynTheCollie
@BarksBunnies
@JessPals 
@MollySniffs
@WobblyCollie
http://t.co/fIYPR3t2Ai",positve,1
461,@DescentHypnosis Well received but not necessary. :) https://t.co/mRAJMGm0Nm,positve,1
462,@ayushmannk long time no see :/ where have you been ? :p,positve,1
463,I'll regret rn tomorrow morning but its whatever :),positve,1
464,@BadBoyBunny @Clawzskunk That hat :D,positve,1
465,@bergsplace @RunJumpScrap @thatchamdad @simplybeingmum @loopyrach @Deardads1979 @mummyvsdaddy @harryshonestmum thank you :),positve,1
466,"there will never love again in your life there is
only a success :)",positve,1
467,@MikeyyGee_562 @thatdudegalvan_ abstinence :),positve,1
468,"@samm_amberr Then there will be a few ""Wtf this never happened?!!"" moments that you may or may not like. But there's a surprise thrown in :D",positve,1
469,Start middle and finished :) http://t.co/k715EtENT3,positve,1
470,Im back Twitter.. :-),positve,1
471,@JackJackJohnson ended up happy. :))),positve,1
472,"@marthasydenham @alexxdouglas @wordpressdotcom Lovely stuff. This needs to be repeated, relentlessly, for approximately the next 5 years. :)",positve,1
473,@Smileformeacc  *hug* you have many :),positve,1
474,@RuneScape @OldSchoolRS on OldSchool Runescape :),positve,1
475,@ourseasidebaby @MrsRobinsonme Thanks for the shout out! Have a wonderful weekend :),positve,1
476,REST DAY!! :) https://t.co/yqaWKHap1i,positve,1
477,LOVELY DAAAY! :D,positve,1
478,"#JUMMA_MUBARIK &lt;3 &lt;3 &lt;3 
to aLL #FrNds  :* 
          #StaY_BlesseD :) :) :* — feeling blessed",positve,1
479,I can sense it :),positve,1
480,"@LittleMissLilia @EmInTrouble Awww, they are pussycats! :-) xx",positve,1
481,@min0rthreat_ hope everything is going great!! :-) lol,positve,1
482,@PinkPeoniesBlog @helloprettysa Market on Main just launched in Pretoria. :),positve,1
483,"'Do I care??'
'I care...'
https://t.co/gL6rL6mR70
#fahrinahmad #tengkuaaronshah #eksperimencinta :D",positve,1
484,Tykkäsin @YouTube-videosta http://t.co/p5dAKaodMx 200sub special!! | 15e PaysafeCard Giveaway!! :) (LUE DESC!!!),positve,1
485,2 months waiting and I finally have my @Jack_Septic_Eye hoodie! :) eeeep! Yay! #SoHappyRightNow,positve,1
486,@FilikIrisha mmmmmm can I c them lovely azz-sets babe :-),positve,1
487,@normabattle thx for the feedback. Glad you gained value from it. :),positve,1
488,"@Michael5SOS good night lovely, I hope you have a peaceful nights rest, and feel refreshed when you wake up, sweet dreams :)",positve,1
489,"@OldManGamin72 I'll never get used to that, but thank you very much. :)",positve,1
490,@thinkingdifrnt Thanks Manthan! Stay tuned with us :),positve,1
491,"@blogadda Freshness is the beautiful smile of my mother &amp; the determination to make the most of my day :)

#MaxFreshMove",positve,1
492,"I'm playing Brain Dots : ) #BrainDots
http://t.co/MifDDs7CQS http://t.co/WtIWoeATPj",positve,1
493,@JamesBourne PLEASE JAMES WHAT YOU THINK OF MY BEAUTIFUL GIRLS ARE THE LONELIEST TATTOO? You have changed my life. :) http://t.co/7ywV5U8sGU,positve,1
494,Hi ! Girls :).wish you all a Happy #Friday.and a #magnificent #fantastic W/E.@LoriShemek @thebikinichef @AgingBackwards @pilatesbodynyc ♡♥♡♥,positve,1
495,"@rskdance2011 @southasianartuk @Keranjeet we achieved it together! Thank you Rashmi for your time, dedication and complete inspiration!! :)",positve,1
496,#FF #HappyFriday @szekifer @phattony138 @djchiavistelli @DJ_CharlieD @Paul___Rayner the weekend is nearly here :-),positve,1
